query,response
"<Construct>Calculate the area of an equilateral triangle where the dimensions are given in the same units/Construct>
<Subject>Area of Simple Shapes/Subject>
<Question>
How would you calculate the area of this triangle? ![A triangle, base 12m. All three sides are equal.]()
</Question>
<Answer>\( \frac{12 \times 12 \times 12}{2} \)</Answer>
<Misconception>Multiplies all given dimensions when calculating an area</Misconception>","<Construct>Calculate the area of a rectangle where the dimensions are given in the same units</Construct>
<Subject>Area of Simple Shapes</Subject>
<Question>
How would you calculate the area of this rectangle? ![A rectangle, length 8cm, width 6cm.]()
</Question>
<Answer>\( 8 \times 6 \)</Answer>
<Misconception>Multiplies all given dimensions when calculating an area</Misconception>
<Distractor1>\( 8 \times 6 \times 2 \)</Distractor1>
<Distractor2>\( 8 + 6 + 8 + 6 \)</Distractor2>
<Distractor3>\( 8 \times 8 \times 6 \)</Distractor3>"
"<Construct>Divide a quantity into two parts for a given a ratio, where each part is an integer/Construct>
<Subject>Sharing in a Ratio/Subject>
<Question>
In the diagram, AN : NB \( =3: 5 \) 
What is the distance AN? ![A line that begins with point A, ends with point B, and has point N in between. The entire length of the line measures 48 m.]()
</Question>
<Answer>\( 16 \mathrm{~m} \)</Answer>
<Misconception>Divides total amount by each side of the ratio instead of dividing by the sum of the parts</Misconception>","<Construct>Divide a quantity into two parts for a given a ratio, where each part is an integer</Construct>
<Subject>Sharing in a Ratio</Subject>
<Question>
In the diagram, CD : DB \( =2: 3 \) 
What is the length of CD? ![A line that begins with point C, ends with point B, and has point D in between. The entire length of the line measures 30 m.]()
</Question>
<Answer>\( 12 \mathrm{~m} \)</Answer>
<Misconception>Divides total amount by each side of the ratio instead of dividing by the sum of the parts</Misconception>"
"<Construct>Divide a quantity into two parts for a given a ratio, where each part is an integer/Construct>
<Subject>Sharing in a Ratio/Subject>
<Question>
In the diagram, AN : NB \( =3: 5 \) 
What is the distance AN? ![A line that begins with point A, ends with point B, and has point N in between. The entire length of the line measures 48 m.]()
</Question>
<Answer>\( 30 \mathrm{~m} \)</Answer>
<Misconception>Mixes up sides of a ratio</Misconception>","<Construct>Divide a quantity into two parts for a given a ratio, where each part is an integer</Construct>
<Subject>Sharing in a Ratio</Subject>
<Question>
A recipe for making cookies requires a ratio of sugar to flour of 2:3. If 18 kilograms of flour are used, how many kilograms of sugar are required?
</Question>
<Answer>\( 12 \)</Answer>
<Misconception>Mixes up sides of a ratio</Misconception>"
"<Construct>Divide a quantity into two parts for a given a ratio, where each part is an integer/Construct>
<Subject>Sharing in a Ratio/Subject>
<Question>
In the diagram, AN : NB \( =3: 5 \) 
What is the distance AN? ![A line that begins with point A, ends with point B, and has point N in between. The entire length of the line measures 48 m.]()
</Question>
<Answer>\( 6 \mathrm{~m} \)</Answer>
<Misconception>Finds one part of a ratio but doesn't multiply that by the number of parts needed</Misconception>","<Construct>Divide a quantity into two parts for a given a ratio, where each part is an integer</Construct>
<Subject>Sharing in a Ratio</Subject>
<Question>
In the diagram, AC : CD \( =2: 3 \) 
What is the length of CD? ![A line that begins with point A, ends with point D, and has point C in between. The entire length of the line measures 30 m.]()</Question>
<Answer>\( 18 \mathrm{~m} \)</Answer>
<Misconception>Finds one part of a ratio but doesn't multiply that by the number of parts needed</Misconception>"
"<Construct>Prove statements involving odd and even numbers/Construct>
<Subject>Ordering Negative Numbers/Subject>
<Question>
Which of these shows part of the proof that the sum of two odd numbers is even?
</Question>
<Answer>\( \begin{array}{l}2 n+(2 m+1) \\ =2(n+m)+1\end{array} \)</Answer>
<Misconception>Does not understand that 2n represents an even number</Misconception>","<Construct>Prove statements involving odd and even numbers</Construct>
<Subject>Ordering Negative Numbers</Subject>
<Question>
Which of these shows part of the proof that the sum of an even number and an odd number is odd?
</Question>
<Answer>\( 2 n+(2 m+1) \\ =2(n+m)+1\)</Answer>
<Misconception>Does not understand that 2n represents an even number</Misconception>"
"<Construct>Prove statements involving odd and even numbers/Construct>
<Subject>Ordering Negative Numbers/Subject>
<Question>
Which of these shows part of the proof that the sum of two odd numbers is even?
</Question>
<Answer>\( \begin{array}{l}(2 n-1)(2 m+1) \\ =4 m n+2 n-2 m-1 \\ =2(2 m n-n-m)+1\end{array} \)</Answer>
<Misconception>Does not know the meaning of the word ""sum""</Misconception>","<Construct>Understand the concept of perimeter/Construct>
<Subject>Properties of 2D Shapes/Subject>
<Question>
Which of these shows part of the proof that the perimeter of a rectangle is equal to 2(l + w)?
</Question>
<Answer>\(P=l+w+l+w \\ =2 l+2 w \\ =2(l+w)\)</Answer>
<Misconception>Does not know the meaning of the word ""sum""</Misconception>"
"<Construct>Prove statements involving odd and even numbers/Construct>
<Subject>Ordering Negative Numbers/Subject>
<Question>
Which of these shows part of the proof that the sum of two odd numbers is even?
</Question>
<Answer>\( \begin{array}{l}\text { Odd + Odd } \\ =\text { even }\end{array} \)</Answer>
<Misconception>Does not understand that 2n represents an even number</Misconception>","<Construct>Recognize even numbers/Construct>
<Subject>Multiplication of Whole Numbers/Subject>
<Question>
Which of the following is an even number?
</Question>
<Answer>2n</Answer>
<Distractors>
<n>3k</n>
<n>4k+1</n>
<n>3k+2</n>
</Distractors>"
"<Construct>Carry out missing number subtraction problems involving negative integers/Construct>
<Subject>Adding and Subtracting Negative Numbers/Subject>
<Question>
![Number line with -12 and -7 marked. Starting at -12, follow an arrow pointing to the right labelled +10. Then there is an arrow labelled b pointing to the left, which ends at -7 on the number line.]() What is the value of \( b \) ?
</Question>
<Answer>\( -7 \)</Answer>
<Misconception>Assumes that an arrow on a number line starts at zero</Misconception>","<Construct>Carry out missing number subtraction problems involving negative integers</Construct>
<Subject>Adding and Subtracting Negative Numbers</Subject>
<Question>
![Number line with -15 and -20 marked. Starting at -20, follow an arrow pointing to the right labelled +5. Then there is an arrow labelled c pointing to the right, which ends at -15 on the number line.]() What is the value of \( c \) ?
</Question>
<Answer>\( +5 \)</Answer>
<Misconception>Assumes that an arrow on a number line starts at zero</Misconception>"
"<Construct>Carry out missing number subtraction problems involving negative integers/Construct>
<Subject>Adding and Subtracting Negative Numbers/Subject>
<Question>
![Number line with -12 and -7 marked. Starting at -12, follow an arrow pointing to the right labelled +10. Then there is an arrow labelled b pointing to the left, which ends at -7 on the number line.]() What is the value of \( b \) ?
</Question>
<Answer>\( -6 \)</Answer>
<Misconception>Counts the starting number when counting backwards</Misconception>","<Construct>Carry out missing number subtraction problems involving negative integers</Construct>
<Subject>Adding and Subtracting Negative Numbers</Subject>
<Question>
![Number line with -8 and -15 marked. Starting at -8, follow an arrow pointing to the left labelled -7. Then there is an arrow labelled c pointing to the right, which ends at -15 on the number line.]() What is the value of \( c \) ?
</Question>
<Answer>\( 7 \)</Answer>
<Misconception>Counts the starting number when counting backwards</Misconception>"
"<Construct>Subtract algebraic fractions where the denominators are single terms and are not multiples of each other/Construct>
<Subject>Adding and Subtracting Algebraic Fractions/Subject>
<Question>
Express the following as a single fraction, writing your answer as simply as possible: \( \frac{1}{s}-\frac{t}{3} \)
</Question>
<Answer>\( \frac{1-t}{3 s} \)</Answer>
<Misconception>When subtracting fractions, subtracts the numerators and multiplies the denominators</Misconception>","<Construct>Subtract algebraic fractions where the denominators are single terms and are not multiples of each other</Construct>
<Subject>Adding and Subtracting Algebraic Fractions</Subject>
<Question>
Express the following as a single fraction, writing your answer as simply as possible: \( \frac{2}{a}-\frac{1}{b} \)
</Question>
<Answer>\( \frac{2-b}{a b} \)</Answer>
<Misconception>When subtracting fractions, subtracts the numerators and multiplies the denominators</Misconception>"
"<Construct>Subtract algebraic fractions where the denominators are single terms and are not multiples of each other/Construct>
<Subject>Adding and Subtracting Algebraic Fractions/Subject>
<Question>
Express the following as a single fraction, writing your answer as simply as possible: \( \frac{1}{s}-\frac{t}{3} \)
</Question>
<Answer>\( \frac{s-3 t}{3 s} \)</Answer>
<Misconception>Believes they should multiply each numerator by its original denominator when adding/subtracting fractions</Misconception>","<Construct>Simplify algebraic fractions where the denominators are single terms</Construct>
<Subject>Algebraic Fractions</Subject>
<Question>
Simplify the fraction: \( \frac{2x}{4} \)
</Question>
<Answer>\( \frac{x}{2} \)</Answer>
<Misconception>Believes they should multiply each numerator by its original denominator when adding/subtracting fractions</Misconception>"
"<Construct>Subtract algebraic fractions where the denominators are single terms and are not multiples of each other/Construct>
<Subject>Adding and Subtracting Algebraic Fractions/Subject>
<Question>
Express the following as a single fraction, writing your answer as simply as possible: \( \frac{1}{s}-\frac{t}{3} \)
</Question>
<Answer>\( \frac{1-t}{s-3} \)</Answer>
<Misconception>Does not find a common denominator when adding/subtracting fractions</Misconception>","<Construct>Simplify algebraic fractions where the denominators are single terms and are not multiples of each other/Construct>
<Subject>Adding and Subtracting Algebraic Fractions/Subject>
<Question>
Simplify the following fraction, writing your answer as simply as possible: \( \frac{3}{2x} + \frac{5}{3x} \)
</Question>
<Answer>\( \frac{3+5}{2x+3x} \)</Answer>
<Misconception>Does not find a common denominator when adding/subtracting fractions</Misconception>"
"<Construct>Given the volume of a cuboid, work out missing information/Construct>
<Subject>Volume of Prisms/Subject>
<Question>
The volume of this cuboid is \( 30 \mathrm{~cm}^{3} \)

What length should replace the star? ![A cuboid, depth 2cm and height 3cm. The width is labelled with a star.]()
</Question>
<Answer>\( 25 \mathrm{~cm} \)</Answer>
<Misconception>Adds when calculating volume instead of multiplying</Misconception>","<Construct>Given the volume of a cuboid, work out missing information/Construct>
<Subject>Volume of Prisms/Subject>
<Question>
The volume of this cuboid is \( 120 \mathrm{~cm}^{3} \)

What height should replace the star? ![A cuboid, depth 4cm and width 5cm. The height is labelled with a star.]()
</Question>
<Answer>\( 6 \mathrm{~cm} \)</Answer>
<Misconception>Adds when calculating volume instead of multiplying</Misconception>"
"<Construct>Factorise a quadratic expression in the form ax² + bx + c where a is prime/Construct>
<Subject>Factorising into a Double Bracket/Subject>
<Question>
Step 1: Factorise the following expression

\(
3 x^{2}+5 x+2
\)
</Question>
<Answer>\( (3 x+2)(3 x+1) \)</Answer>
<Misconception>When factorising a quadratic with a non-unit coefficient of x squared, believes that coefficient will be in front of both x terms in the factorised form</Misconception>","<Construct>Factorise a quadratic expression in the form ax² + bx + c where a is prime</Construct>
<Subject>Factorising into a Double Bracket</Subject>
<Question>
Step 1: Factorise the following expression

\(
5 x^{2}+7 x+2
\)
</Question>
<Answer>\( (5 x+2)(5 x+1) \)</Answer>
<Misconception>When factorising a quadratic with a non-unit coefficient of x squared, believes that coefficient will be in front of both x terms in the factorised form</Misconception>"
"<Construct>Given the solution to one problem, deduce the answer to a related problem using the same operation/Construct>
<Subject>Mental Addition and Subtraction/Subject>
<Question>
Tom and Katie are discussing related calculations
Tom says if you know that \( 3748+426=4174 \), then \( 3748+427 \) must equal \( \mathbf{4 1 7 5} \)

Katie says if you know that \( 3748-426=3322 \), then \( 3748 \) - \( 427 \) must equal \( \mathbf{3 3 2 3} \)
Who is correct?
</Question>
<Answer>Only Katie</Answer>
<Misconception>Does not realise that adding a larger number gives a larger answer</Misconception>","<Subject>Mental Addition and Subtraction/Subject>
<Question>
Rahul and Emma are discussing related calculations
Rahul says if you know that 253 - 179 = 74, then 253 - 180 must equal 73
Emma says if you know that 253 + 179 = 432, then 253 + 180 must equal 431
Who is correct?
</Question>
<Answer>Only Rahul</Answer>
<Misconception>Does not realise that adding a larger number gives a larger answer</Misconception>"
