query,response
"<Construct>Calculate the area of an equilateral triangle where the dimensions are given in the same units/Construct>
<Subject>Area of Simple Shapes/Subject>
<Question>
How would you calculate the area of this triangle? ![A triangle, base 12m. All three sides are equal.]()
</Question>
<Answer>\( \frac{12 \times 12 \times 12}{2} \)</Answer>
<Misconception>Multiplies all given dimensions when calculating an area</Misconception>","<Construct>Calculate the area of a rectangle where the dimensions are given in the same units</Construct>
<Subject>Area of Simple Shapes</Subject>
<Question>
How would you calculate the area of this rectangle? ![A rectangle, length 8m, width 5m]()
</Question>
<Answer>\( 8 \times 5 \)</Answer>
<Misconception>Multiplies all given dimensions when calculating an area</Misconception>
<Distractor>\( 8 \times 5 \times 8 \)</Distractor>
<Distractor>\( 8 + 5 + 8 \)</Distractor>
<Distractor>\( \frac{8 \times 5 \times 8}{2} \)</Distractor>"
"<Construct>Divide a quantity into two parts for a given a ratio, where each part is an integer/Construct>
<Subject>Sharing in a Ratio/Subject>
<Question>
In the diagram, AN : NB \( =3: 5 \) 
What is the distance AN? ![A line that begins with point A, ends with point B, and has point N in between. The entire length of the line measures 48 m.]()
</Question>
<Answer>\( 16 \mathrm{~m} \)</Answer>
<Misconception>Divides total amount by each side of the ratio instead of dividing by the sum of the parts</Misconception>","<Construct>Divide a quantity into two parts for a given a ratio, where each part is an integer</Construct>
<Subject>Sharing in a Ratio</Subject>
<Question>
In the diagram, MP : PN \( =2: 3 \) 
What is the length of MP? ![A line that begins with point M, ends with point N, and has point P in between. The entire length of the line measures 30 cm.]()
</Question>
<Answer>\( 12 \mathrm{~cm} \)</Answer>
<Misconception>Divides total amount by each side of the ratio instead of dividing by the sum of the parts</Misconception>"
"<Construct>Divide a quantity into two parts for a given a ratio, where each part is an integer/Construct>
<Subject>Sharing in a Ratio/Subject>
<Question>
In the diagram, AN : NB \( =3: 5 \) 
What is the distance AN? ![A line that begins with point A, ends with point B, and has point N in between. The entire length of the line measures 48 m.]()
</Question>
<Answer>\( 30 \mathrm{~m} \)</Answer>
<Misconception>Mixes up sides of a ratio</Misconception>","<Construct>Divide a quantity into two parts for a given a ratio, where each part is an integer</Construct>
<Subject>Sharing in a Ratio</Subject>
<Question>
In the diagram, CX : XD \( =2: 3 \) 
What is the distance CX? ![A line that begins with point C, ends with point D, and has point X in between. The entire length of the line measures 30 m.]()
</Question>
<Answer>\( 12 \mathrm{~m} \)</Answer>
<Misconception>Mixes up sides of a ratio</Misconception>"
"<Construct>Divide a quantity into two parts for a given a ratio, where each part is an integer/Construct>
<Subject>Sharing in a Ratio/Subject>
<Question>
In the diagram, AN : NB \( =3: 5 \) 
What is the distance AN? ![A line that begins with point A, ends with point B, and has point N in between. The entire length of the line measures 48 m.]()
</Question>
<Answer>\( 6 \mathrm{~m} \)</Answer>
<Misconception>Finds one part of a ratio but doesn't multiply that by the number of parts needed</Misconception>","<Construct>Divide a quantity into three parts for a given a ratio, where each part is an integer</Construct>
<Subject>Sharing in a Ratio</Subject>
<Question>
In the diagram, AX : XY : YB = 2 : 3 : 4 
What is the length of XY? ![A line that begins with point A, ends with point B, and has point X and Y in between. The entire length of the line measures 36 m.]()
</Question>
<Answer>\( 12 \mathrm{~m} \)</Answer>
<Misconception>Finds one part of a ratio but doesn't multiply that by the number of parts needed</Misconception>"
"<Construct>Prove statements involving odd and even numbers/Construct>
<Subject>Ordering Negative Numbers/Subject>
<Question>
Which of these shows part of the proof that the sum of two odd numbers is even?
</Question>
<Answer>\( \begin{array}{l}2 n+(2 m+1) \\ =2(n+m)+1\end{array} \)</Answer>
<Misconception>Does not understand that 2n represents an even number</Misconception>","<Construct>Prove statements involving odd and even numbers</Construct>
<Subject>Ordering Negative Numbers</Subject>
<Question>
Which of these shows part of the proof that the product of two even numbers is even?
</Question>
<Answer>\( 2n \cdot 2m = 4 n m \)</Answer>
<Misconception>Does not understand that 2n represents an even number</Misconception>"
"<Construct>Prove statements involving odd and even numbers/Construct>
<Subject>Ordering Negative Numbers/Subject>
<Question>
Which of these shows part of the proof that the sum of two odd numbers is even?
</Question>
<Answer>\( \begin{array}{l}(2 n-1)(2 m+1) \\ =4 m n+2 n-2 m-1 \\ =2(2 m n-n-m)+1\end{array} \)</Answer>
<Misconception>Does not know the meaning of the word ""sum""</Misconception>","<Construct>Prove statements involving odd and even numbers</Construct>
<Subject>Ordering Negative Numbers</Subject>
<Question>
Which of these shows part of the proof that the product of two odd numbers is odd?
</Question>
<Answer>\((2 n+1)(2 m+1) = 4mn + 2n + 2m + 1 = 2(2mn + n + m) + 1\)</Answer>
<Misconception>Does not know the meaning of the word ""product""</Misconception>"
"<Construct>Prove statements involving odd and even numbers/Construct>
<Subject>Ordering Negative Numbers/Subject>
<Question>
Which of these shows part of the proof that the sum of two odd numbers is even?
</Question>
<Answer>\( \begin{array}{l}\text { Odd + Odd } \\ =\text { even }\end{array} \)</Answer>
<Misconception>Does not understand that 2n represents an even number</Misconception>","<Construct>Understand the concept of prime numbers/Construct>
<Subject>Identifying Prime Numbers/Subject>
<Question>
Which of the following is a prime number?
</Question>
<Answer>31</Answer>
<Distractor1>24</Distractor1>
<Distractor2>36</Distractor2>
<Distractor3>42</Distractor3>
<Misconception>Does not understand that 2n represents an even number</Misconception>"
"<Construct>Carry out missing number subtraction problems involving negative integers/Construct>
<Subject>Adding and Subtracting Negative Numbers/Subject>
<Question>
![Number line with -12 and -7 marked. Starting at -12, follow an arrow pointing to the right labelled +10. Then there is an arrow labelled b pointing to the left, which ends at -7 on the number line.]() What is the value of \( b \) ?
</Question>
<Answer>\( -7 \)</Answer>
<Misconception>Assumes that an arrow on a number line starts at zero</Misconception>","<Construct>Carry out missing number subtraction problems involving negative integers</Construct>
<Subject>Adding and Subtracting Negative Numbers</Subject>
<Question>
![Number line with -8 and 2 marked. Starting at -8, follow an arrow pointing to the right labelled +11. Then there is an arrow labelled a pointing to the left, which ends at 2 on the number line.]() What is the value of \( a \) ?
</Question>
<Answer>\( -13 \)</Answer>
<Misconception>Assumes that an arrow on a number line starts at zero</Misconception>"
"<Construct>Carry out missing number subtraction problems involving negative integers/Construct>
<Subject>Adding and Subtracting Negative Numbers/Subject>
<Question>
![Number line with -12 and -7 marked. Starting at -12, follow an arrow pointing to the right labelled +10. Then there is an arrow labelled b pointing to the left, which ends at -7 on the number line.]() What is the value of \( b \) ?
</Question>
<Answer>\( -6 \)</Answer>
<Misconception>Counts the starting number when counting backwards</Misconception>","<Construct>Carry out missing number subtraction problems involving negative integers</Construct>
<Subject>Adding and Subtracting Negative Numbers</Subject>
<Question>
![Number line with -15 and -9 marked. Starting at -15, follow an arrow pointing to the right labelled +7. Then there is an arrow labelled c pointing to the left, which ends at -9 on the number line.]() What is the value of \( c \) ?
</Question>
<Answer>\( -2 \)</Answer>
<Misconception>Counts the starting number when counting backwards</Misconception>"
"<Construct>Subtract algebraic fractions where the denominators are single terms and are not multiples of each other/Construct>
<Subject>Adding and Subtracting Algebraic Fractions/Subject>
<Question>
Express the following as a single fraction, writing your answer as simply as possible: \( \frac{1}{s}-\frac{t}{3} \)
</Question>
<Answer>\( \frac{1-t}{3 s} \)</Answer>
<Misconception>When subtracting fractions, subtracts the numerators and multiplies the denominators</Misconception>","<Construct>Simplify algebraic fractions where the denominators are single terms and are not multiples of each other/Construct>
<Subject>Adding and Subtracting Algebraic Fractions/Subject>
<Question>
Express the following as a single fraction, writing your answer as simply as possible: \( \frac{2}{x}+\frac{y}{5} \)
</Question>
<Answer>\( \frac{2y+5x}{5x} \)</Answer>
<Misconception>When adding fractions, subtracts the numerators and multiplies the denominators</Misconception>"
"<Construct>Subtract algebraic fractions where the denominators are single terms and are not multiples of each other/Construct>
<Subject>Adding and Subtracting Algebraic Fractions/Subject>
<Question>
Express the following as a single fraction, writing your answer as simply as possible: \( \frac{1}{s}-\frac{t}{3} \)
</Question>
<Answer>\( \frac{s-3 t}{3 s} \)</Answer>
<Misconception>Believes they should multiply each numerator by its original denominator when adding/subtracting fractions</Misconception>","<Construct>Simplify algebraic fractions where the numerator and denominator have a common factor/Construct>
<Subject>Adding and Subtracting Algebraic Fractions/Subject>
<Question>
Simplify the following fraction: \( \frac{4x}{6} \)
</Question>
<Answer>\( \frac{2x}{3} \)</Answer>
<Misconception>Believes they should multiply each numerator by its original denominator when adding/subtracting fractions</Misconception>"
"<Construct>Subtract algebraic fractions where the denominators are single terms and are not multiples of each other/Construct>
<Subject>Adding and Subtracting Algebraic Fractions/Subject>
<Question>
Express the following as a single fraction, writing your answer as simply as possible: \( \frac{1}{s}-\frac{t}{3} \)
</Question>
<Answer>\( \frac{1-t}{s-3} \)</Answer>
<Misconception>Does not find a common denominator when adding/subtracting fractions</Misconception>","<Construct>Simplify algebraic fractions where the numerator and denominator have a common factor/Construct>
<Subject>Algebraic Fractions/Subject>
<Question>
Simplify the fraction: \( \frac{6x}{9y} \)
</Question>
<Answer>\( \frac{2x}{3y} \)</Answer>
<Misconception>Does not find a common denominator when adding/subtracting fractions</Misconception>"
"<Construct>Given the volume of a cuboid, work out missing information/Construct>
<Subject>Volume of Prisms/Subject>
<Question>
The volume of this cuboid is \( 30 \mathrm{~cm}^{3} \)

What length should replace the star? ![A cuboid, depth 2cm and height 3cm. The width is labelled with a star.]()
</Question>
<Answer>\( 25 \mathrm{~cm} \)</Answer>
<Misconception>Adds when calculating volume instead of multiplying</Misconception>","<Question>
The volume of this cuboid is \( 48 \mathrm{~cm}^{3} \)

What width should replace the star? ![A cuboid, depth 4cm and height 2cm. The length is labelled with a star.]()
</Question>
<Answer>\( 6 \mathrm{~cm} \)</Answer>"
"<Construct>Factorise a quadratic expression in the form ax² + bx + c where a is prime/Construct>
<Subject>Factorising into a Double Bracket/Subject>
<Question>
Step 1: Factorise the following expression

\(
3 x^{2}+5 x+2
\)
</Question>
<Answer>\( (3 x+2)(3 x+1) \)</Answer>
<Misconception>When factorising a quadratic with a non-unit coefficient of x squared, believes that coefficient will be in front of both x terms in the factorised form</Misconception>","<Construct>Factorise a quadratic expression in the form ax² + bx + c where a is prime</Construct>
<Subject>Factorising into a Double Bracket</Subject>
<Question>
Step 1: Factorise the following expression

\(
5 x^{2}+7 x+2
\)
</Question>
<Answer>\( (5 x+2)(5 x+1) \)</Answer>
<Misconception>When factorising a quadratic with a non-unit coefficient of x squared, believes that coefficient will be in front of both x terms in the factorised form</Misconception>"
